11/25/2016,1:01:01,8.24,178.32,-127.99,5.19,0,-0.02,12.55,18.66,0.15,5.46,0.19,0.72,0,0,0,0,0,0,0,0,0,0,0,0,-24.99,-25,0.02,0.01,-25.02,-25.01,-0.15,0.1,25.04,24.82,25.08,-25,-25,-25.01,1.#T,-0.25,0,0.15,-134.38,0.01,-0.01,-25.03,-300,0.02
11/25/2016,1:01:02,8.24,178.32,-128.03,5.19,0,-0.17,12.55,18.66,0.15,5.46,0.19,0.72,0,0,0,0,0,0,0,0,0,0,0,0,-24.99,-25,0.03,0.01,-25.02,-25.01,-0.15,0.1,25.04,24.82,25.08,-25,-25,-25.01,1.#T,-0.24,0,0.15,-134.38,0.02,-0.01,-25.04,-250,0.02
11/25/2016,1:01:03,8.24,178.32,-127.99,5.19,0,-0.17,12.55,18.66,0.15,5.46,0.19,0.72,0,0,0,0,-0.03,0,0,0,0,0,0,0,-24.99,-25,0.02,0.01,-25.02,-25.01,-0.15,0.1,25.04,24.82,25.08,-25,-25,-25.01,1.#T,-0.25,0,0.15,-134.38,0.02,-0.01,-25.04,-3850,0.02
11/25/2016,1:01:04,8.24,178.32,-127.99,5.19,0,-0.02,12.55,18.66,0.15,5.46,0.19,0.72,0,0,0,0,0.01,0,0,0,0,0,0,0,-24.99,-25,0.03,0.01,-25.02,-25.01,-0.15,0.1,25.04,24.82,25.08,-25,-25,-25.01,1.#T,-0.25,0,0.15,-134.38,0.02,-0.01,-25.04,1300,0.02
11/25/2016,1:01:05,8.24,178.32,-127.99,5.19,0,-0.02,12.55,18.66,0.15,5.46,0.19,0.69,0,0,0,0,0.04,0,0,0,0,0,0,0,-24.99,-25,0.03,0.01,-25.02,-25.01,-0.14,0.1,25.04,24.82,25.08,-25,-25,-25.01,1.#T,-0.24,0,0.14,-134.38,0.02,-0.01,-25.04,5150,0.02
11/25/2016,1:01:06,8.24,178.32,-127.99,5.19,0,-0.02,12.55,18.66,0.15,5.46,0.19,0.72,0,0,0,0,0.02,0,0,0,0,0,0,0,-24.99,-25,0.03,0,-25.02,-25.01,-0.15,0.1,25.04,24.82,25.08,-25,-25,-25.01,1.#T,-0.25,0,0.15,-134.38,0.02,-0.01,-25.04,2150,0.02
11/25/2016,1:01:07,8.24,178.32,-127.99,5.19,0,-0.02,12.55,18.66,0.15,5.46,0.19,0.72,0,0,0,0,0,0,0,0,0,0,0,0,-24.99,-25,0.03,0,-25.02,-25.01,-0.15,0.1,25.04,24.82,25.08,-25,-25.01,-25.01,1.#T,-0.25,0,0.15,-134.38,0.02,-0.01,-25.04,450,0.02
11/25/2016,1:01:08,8.24,178.32,-127.99,5.19,0,-0.02,12.55,18.66,0.15,5.46,0.19,0.72,0,0,0,0,0.05,0,0,0,0,0,0,0,-24.99,-25,0.03,0.01,-25.02,-25.01,-0.15,0.1,25.04,24.81,25.08,-25,-25,-25.01,1.#T,-0.25,0,0.15,-134.38,0.02,-0.01,-25.04,6550,0.02
11/25/2016,1:01:09,8.24,178.32,-128.03,5.19,0,-0.17,12.55,18.66,0.15,5.46,0.19,0.72,0,0,0,0,0.04,0,0,0,0,0,0,0,-24.99,-25,0.03,0,-25.02,-25.01,-0.15,0.1,25.04,24.82,25.08,-25,-25,-25.01,1.#T,-0.25,0,0.15,-134.38,0.02,-0.01,-25.04,5500,0.02
11/25/2016,1:01:10,8.24,178.32,-128.03,5.19,0,-0.02,12.55,18.66,0.15,5.46,0.19,0.72,0,0,0,0,0.02,0,0,0,0,0,0,0,-24.99,-25,0.03,0.01,-25.02,-25.01,-0.15,0.1,25.06,24.82,25.08,-25,-25,-25.01,1.#T,-0.25,0,0.15,-134.38,0.02,-0.01,-25.04,2300,0.02
11/25/2016,1:01:11,8.24,178.54,-127.99,5.19,0,-0.02,12.55,18.66,0.15,5.46,0.19,0.72,0,0,0,0,0,0,0,0,0,0,0,0,-24.99,-25,0.03,0.01,-25.02,-25.01,-0.14,0.09,25.04,24.83,25.08,-25,-25,-25.01,1.#T,-0.24,0,0.14,-134.38,0.02,-0.01,-25.04,500,0.02
11/25/2016,1:01:12,8.24,178.32,-127.99,5.19,0,-0.02,12.55,18.66,0.15,5.46,0.19,0.72,0,0,0,0,-0.02,0,0,0,0,0,0,0,-24.99,-25,0.03,0,-25.02,-25.01,-0.14,0.1,25.04,24.83,25.08,-25,-25.01,-25.01,1.#T,-0.24,0,0.14,-134.38,0.03,-0.01,-25.04,-2800,0.02
11/25/2016,1:01:13,8.24,178.32,-127.99,5.19,0,-0.02,12.55,18.66,0.15,5.46,0.19,0.72,0,0,0,0,-0.05,0,0,0,0,0,0,0,-24.99,-25,0.03,0,-25.02,-25.01,-0.15,0.1,25.04,24.83,25.08,-25,-25.01,-25.01,1.#T,-0.24,0,0.15,-134.38,0.03,-0.01,-25.04,-5900,0.02
11/25/2016,1:01:14,8.24,178.32,-127.99,5.19,0,-0.02,12.55,18.66,0.15,5.46,0.19,0.72,0,0,0,0,-0.02,0,0,0,0,0,0,0,-24.99,-25,0.03,0.01,-25.02,-25.01,-0.14,0.1,25.05,24.83,25.08,-25,-25,-25.01,1.#T,-0.24,0,0.14,-134.38,0.02,-0.01,-25.04,-2950,0.02
11/25/2016,1:01:15,8.24,178.32,-128.03,5.19,0,-0.17,12.55,18.66,0.15,5.46,0.19,0.69,0,0,0,0,-0.01,0,0,0,0,0,0,0,-24.99,-25,0.02,0.01,-25.02,-25.01,-0.15,0.1,25.05,24.83,25.08,-25,-25.01,-25.01,1.#T,-0.25,0,0.15,-134.38,0.01,-0.01,-25.03,-1050,0.02
11/25/2016,1:01:16,8.24,178.32,-127.99,5.19,0,-0.17,12.55,18.66,0.15,5.46,0.19,0.72,0,0,0,0,-0.05,0,0,0,0,0,0,0,-24.99,-25,0.03,0,-25.02,-25.01,-0.14,0.1,25.05,24.83,25.08,-25,-25,-25.01,1.#T,-0.24,0,0.14,-134.38,0.02,-0.01,-25.04,-7000,0.02
11/25/2016,1:01:17,8.24,178.32,-127.99,5.19,0,-0.02,12.55,18.66,0.15,5.46,0.19,0.72,0,0,0,0,-0.03,0,0,0,0,0,0,0,-24.99,-25,0.03,0.01,-25.02,-25.01,-0.15,0.1,25.05,24.83,25.1,-25,-25,-25.01,1.#T,-0.25,0,0.15,-134.38,0.02,-0.01,-25.04,-3700,0.02
11/25/2016,1:01:18,8.24,178.32,-127.99,5.19,0,-0.17,12.55,18.66,0.15,5.46,0.19,0.72,0,0,0,0,-0.01,0,0,0,0,0,0,0,-24.99,-25,0.02,0.01,-25.02,-25.01,-0.15,0.1,25.05,24.84,25.08,-25,-25,-25.01,1.#T,-0.25,0,0.15,-134.38,0.02,-0.01,-25.04,-1750,0.02
11/25/2016,1:01:19,8.24,178.32,-127.99,5.19,0,-0.17,12.55,18.66,0.15,5.46,0.19,0.72,0,0,0,0,0,0,0,0,0,0,0,0,-24.99,-25,0.02,0.01,-25.02,-25.01,-0.15,0.1,25.05,24.84,25.08,-25,-25,-25.01,1.#T,-0.24,0,0.15,-134.38,0.01,-0.01,-25.03,-450,0.02
11/25/2016,1:01:20,8.24,178.32,-127.99,5.19,0,-0.02,12.55,18.66,0.15,5.46,0.19,0.72,0,0,0,0,0,0,0,0,0,0,0,0,-24.99,-25,0.03,0.01,-25.02,-25.01,-0.15,0.1,25.06,24.84,25.1,-25,-25,-25.02,1.#T,-0.25,0,0.15,-134.38,0.02,-0.01,-25.04,-300,0.02
11/25/2016,1:01:21,8.24,178.32,-127.99,5.19,0,-0.02,12.55,18.66,0.15,5.46,0.19,0.72,0,0,0,0,0,0,0,0,0,0,0,0,-24.99,-25,0.03,0.01,-25.02,-25.01,-0.15,0.1,25.05,24.84,25.1,-25,-25.01,-25.01,1.#T,-0.25,0,0.15,-134.38,0.02,-0.01,-25.04,-300,0.02
11/25/2016,1:01:22,8.24,178.32,-127.99,5.19,0,-0.02,12.51,18.66,0.15,5.46,0.19,0.72,0,0,0,0,0,0,0,0,0,0,0,0,-24.99,-25,0.03,0.01,-25.02,-25.01,-0.16,0.1,25.05,24.84,25.1,-25,-25,-25.01,1.#T,-0.26,0,0.16,-134.38,0.02,-0.01,-25.04,-250,0.02
11/25/2016,1:01:23,8.24,178.32,-127.99,5.19,0,-0.17,12.55,18.66,0.15,5.46,0.19,0.69,0,0,0,0,0,0,0,0,0,0,0,0,-24.99,-25,0.03,0.01,-25.02,-25.01,-0.15,0.1,25.06,24.84,25.1,-25,-25,-25.01,1.#T,-0.25,0,0.15,-134.38,0.02,-0.01,-25.04,-250,0.02
11/25/2016,1:01:24,8.24,178.32,-127.99,5.19,0,-0.17,12.55,18.69,0.15,5.46,0.19,0.69,0,0,0,0,0,0,0,0,0,0,0,0,-24.99,-25,0.02,0.01,-25.03,-25.01,-0.15,0.1,25.06,24.84,25.1,-25,-25,-25.01,1.#T,-0.25,0,0.15,-134.38,0.01,-0.02,-25.03,-250,0.02
11/25/2016,1:01:25,8.24,178.32,-127.99,5.19,0,-0.17,12.55,18.69,0.15,5.46,0.19,0.72,0,0,0,0,0,0,0,0,0,0,0,0,-24.99,-25,0.03,0.01,-25.02,-25.01,-0.15,0.1,25.07,24.84,25.1,-25,-25.01,-25.01,1.#T,-0.25,0,0.15,-134.38,0.02,-0.01,-25.04,-250,0.02
