11/25/2016,14:08:30,8.23,174.19,-127.96,4.88,-0.23,-1.24,12.21,18.5,-0.08,5.11,0,0.5,0,0,0,0,0,0,0,-0.01,0,0,0,0,-25.06,-25.07,0,0,-25.09,-25.08,-0.08,0.09,26.15,27.36,26.03,-25.06,-25.06,-25.07,1.#T,-0.17,0,0.08,-82.29,0,-0.01,-25.08,-30,0.01
11/25/2016,14:08:31,8.23,174.19,-127.96,4.88,-0.23,-1.24,12.21,18.5,-0.08,5.11,0,0.5,0,0,0,0,0,0,0,-0.01,0,0,0,0,-25.06,-25.07,0,0,-25.09,-25.08,-0.08,0.09,26.15,27.36,26.03,-25.06,-25.06,-25.07,1.#T,-0.17,0,0.08,-82.29,0,-0.01,-25.08,-30,0.01
11/25/2016,14:08:32,8.23,174.19,-127.96,4.88,-0.23,-1.24,12.21,18.54,-0.08,5.11,0,0.5,0,0,0,0,-0.01,0,0,-0.01,0,0,0,0,-25.06,-25.07,-0.01,0,-25.09,-25.08,-0.08,0.08,26.15,27.36,26.02,-25.06,-25.06,-25.07,1.#T,-0.17,0,0.08,-82.29,-0.01,-0.01,-25.07,-50,0.01
11/25/2016,14:08:33,8.23,174.19,-127.96,4.88,-0.23,-1.24,12.21,18.5,-0.08,5.15,0,0.5,0,0,0,0,-0.01,0,0,-0.01,0,0,0,0,-25.06,-25.07,0,0,-25.09,-25.08,-0.08,0.08,26.15,27.36,26.02,-25.06,-25.06,-25.07,1.#T,-0.16,0,0.08,-82.29,0,-0.01,-25.08,-50,0.01
11/25/2016,14:08:34,8.23,174.19,-127.96,4.88,-0.23,-1.24,12.21,18.5,-0.08,5.11,0,0.5,0,0,0,0,-0.01,0,0,-0.01,0,0,0,0,-25.06,-25.07,0,0,-25.09,-25.08,-0.08,0.08,26.15,27.36,26.02,-25.06,-25.06,-25.07,1.#T,-0.16,0,0.08,-82.29,0,-0.01,-25.08,-50,0.01
11/25/2016,14:08:35,8.23,174.19,-127.96,4.88,-0.23,-1.24,12.21,18.54,-0.08,5.15,0,0.5,0,0,0,0,-0.01,0,0,-0.01,0,0,0,0,-25.06,-25.07,0,0,-25.09,-25.08,-0.08,0.09,26.15,27.36,26.02,-25.06,-25.06,-25.07,1.#T,-0.17,0,0.08,-82.29,0,-0.01,-25.08,-50,0.01
11/25/2016,14:08:36,8.23,173.97,-127.96,4.88,-0.23,-1.24,12.21,18.5,-0.08,5.11,0,0.5,0,0,0,0,0.02,0,0,-0.01,0,0,0,0,-25.06,-25.07,0,0,-25.09,-25.08,-0.08,0.08,26.15,27.36,26.01,-25.06,-25.06,-25.07,1.#T,-0.16,0,0.08,-82.29,0,-0.01,-25.08,500,0.01
11/25/2016,14:08:37,8.23,174.19,-127.96,4.88,-0.23,-1.24,12.21,18.5,-0.08,5.15,0,0.5,0,0,0,0,0.01,0,0,-0.01,0,0,0,0,-25.06,-25.07,-0.01,0,-25.09,-25.08,-0.08,0.09,26.15,27.36,26.03,-25.06,-25.06,-25.07,1.#T,-0.17,0,0.08,-82.29,-0.01,-0.01,-25.07,240,0.01
11/25/2016,14:08:38,8.23,174.19,-127.96,4.88,-0.23,-1.24,12.21,18.5,-0.08,5.15,0,0.5,0,0,0,0,0.05,0,0,-0.01,0,0,0,0,-25.06,-25.07,-0.01,0,-25.09,-25.08,-0.07,0.09,26.15,27.36,26.03,-25.06,-25.06,-25.07,1.#T,-0.16,0,0.07,-82.29,-0.01,-0.01,-25.07,1440,0.01
11/25/2016,14:08:39,8.23,174.19,-127.96,4.88,-0.23,-1.24,12.21,18.5,-0.08,5.15,0,0.5,0,0,0,0,0.01,0,0,-0.01,0,0,0,0,-25.06,-25.07,-0.01,0,-25.09,-25.08,-0.08,0.09,26.15,27.36,26.03,-25.06,-25.06,-25.07,1.#T,-0.17,0,0.08,-82.29,-0.01,-0.01,-25.07,410,0.01
11/25/2016,14:08:40,8.23,174.19,-127.96,4.88,-0.23,-1.24,12.21,18.54,-0.08,5.11,0,0.5,0,0,0,0,0,0,0,-0.01,0,0,0,0,-25.06,-25.07,-0.01,0,-25.09,-25.08,-0.08,0.08,26.15,27.36,26.03,-25.06,-25.06,-25.07,1.#T,-0.16,0,0.08,-82.29,-0.01,-0.01,-25.07,160,0.01
11/25/2016,14:08:41,8.23,174.19,-127.96,4.88,-0.23,-1.24,12.21,18.54,-0.08,5.15,0,0.5,0,0,0,0,0,0,0,-0.01,0,0,0,0,-25.06,-25.07,0,0,-25.09,-25.08,-0.08,0.08,26.15,27.36,26.03,-25.06,-25.06,-25.07,1.#T,-0.16,0,0.08,-82.29,-0.01,-0.01,-25.08,10,0.01
11/25/2016,14:08:42,8.23,174.19,-127.96,4.88,-0.23,-1.24,12.21,18.54,-0.08,5.11,0,0.5,0,0,0,0,-0.07,0,0,-0.01,0,0,0,0,-25.06,-25.07,0,0,-25.09,-25.08,-0.08,0.08,26.15,27.36,26.03,-25.06,-25.06,-25.07,1.#T,-0.16,0,0.08,-82.29,-0.01,-0.01,-25.08,-1680,0.01
11/25/2016,14:08:43,8.23,173.97,-127.96,4.88,-0.23,-1.24,12.21,18.54,-0.08,5.11,0,0.5,0,0,0,0,-0.06,0,0,-0.01,0,0,0,0,-25.06,-25.07,0,0,-25.09,-25.08,-0.09,0.08,26.15,27.36,26.03,-25.06,-25.06,-25.07,1.#T,-0.17,0,0.09,-82.29,0,-0.01,-25.08,-1560,0.01
11/25/2016,14:08:44,8.23,174.19,-127.96,4.88,-0.23,-1.24,12.21,18.5,-0.08,5.15,0,0.5,0,0,0,0,-0.02,0,0,-0.01,0,0,0,0,-25.06,-25.07,-0.01,0,-25.09,-25.08,-0.08,0.08,26.15,27.36,26.03,-25.06,-25.06,-25.07,1.#T,-0.17,0,0.08,-82.29,-0.01,-0.01,-25.07,-390,0.01
11/25/2016,14:08:45,8.23,174.19,-127.96,4.88,-0.23,-1.24,12.21,18.5,-0.08,5.11,0,0.5,0,0,0,0,0.05,0,0,-0.01,0,0,0,0,-25.06,-25.07,0,0,-25.09,-25.08,-0.08,0.08,26.15,27.37,26.03,-25.06,-25.06,-25.07,1.#T,-0.17,0,0.08,-82.29,0,-0.01,-25.08,1490,0.01
11/25/2016,14:08:46,8.23,174.19,-127.96,4.88,-0.23,-1.24,12.21,18.54,-0.08,5.11,0,0.5,0,0,0,0,0.04,0,0,-0.01,0,0,0,0,-25.06,-25.07,0,0,-25.09,-25.08,-0.08,0.08,26.15,27.36,26.03,-25.06,-25.06,-25.07,1.#T,-0.16,0,0.08,-82.29,0,-0.01,-25.08,1160,0.01
11/25/2016,14:08:47,8.23,174.19,-127.96,4.88,-0.23,-1.24,12.21,18.5,-0.08,5.11,0,0.5,0,0,0,0,0.01,0,0,-0.01,0,0,0,0,-25.06,-25.07,0,0,-25.09,-25.08,-0.08,0.08,26.15,27.36,26.03,-25.06,-25.06,-25.07,1.#T,-0.17,0,0.08,-82.29,0,-0.01,-25.08,300,0.01
11/25/2016,14:08:48,8.23,174.19,-127.96,4.88,-0.23,-1.24,12.21,18.54,-0.08,5.11,0,0.5,0,0,0,0,0,0,0,-0.01,0,0,0,0,-25.06,-25.07,0,0,-25.09,-25.08,-0.08,0.09,26.15,27.38,26.03,-25.06,-25.06,-25.07,1.#T,-0.17,0,0.08,-82.29,0,-0.01,-25.08,110,0.01
